geoserver,nombre,descripcion,wfs_activo,fallas_wfs_90d,bbox_area,n_features,bytes_estimados,errores_evaluar,errores_archivar,archivado,fecha_ultima_evaluacion,fecha_ultimo_archivo_intento,fecha_archivado
mhe.geoportal,geonode:Puntos_PH_DAM_10_opt_10,,True,16,21.655987,3.000000,1877.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Tunel_RoR_10_opt_10,,True,16,22.854643,6.000000,2482.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Proy_Gen_2021,,True,16,28.351943,10.000000,2816.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Proyectos_Estudio,,True,16,9.058917,6.000000,3056.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Puntos_intake_RoR_10_opt_10,,True,16,21.523083,6.000000,3250.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Puntos_PH_RoR_10_opt_10,,True,16,22.391912,6.000000,3632.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Proyectos_ejecucion,,True,16,26.326032,7.000000,4143.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:generacion_ais_2014,,True,16,128.261207,13.000000,4147.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Sistemas_gas_oil_2014,,True,16,47.363346,14.000000,4592.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:UYUNI_SOLAR,,True,16,0.000328,13.000000,4779.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CCTT_minired,,True,16,42.252725,18.000000,4878.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Subestaciones,,True,16,0.511729,10.000000,5748.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:SUBESTACION,,True,16,10.245983,26.000000,6677.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:a__02_Lin_eje,,True,16,31.966477,5.000000,7318.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:subestaciones,,True,16,26.507638,32.000000,7699.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:subestacion,,True,16,26.507638,35.000000,8008.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:a__01_Comunidad_Solicitante_SFV_20250,,True,16,31.904253,27.000000,9164.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CAF_7_Tunel_COMB_F,,True,16,35.438070,17.000000,9258.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Microred_Generacion0,,True,16,110.311094,36.000000,9662.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CAF_2_Puntos_intake_COMB_F,,True,16,35.243250,17.000000,9836.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Sist_Ais_2017,,True,16,134.265842,38.000000,10625.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CAF_4_Puntos_PH_COMB_F,,True,16,34.659230,17.000000,10951.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Proyectos_Trans_2020,,True,16,19.252000,8.000000,10968.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:MT_Minired,,True,16,42.252725,18.000000,11326.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Gen_Ais_2025,,True,16,101.926829,35.000000,11529.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Gen_Ais_2026,,True,16,101.926829,35.000000,11529.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:beni_distritos,,True,16,0.136254,12.000000,13171.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Gen_Ais_2022,,True,16,134.356828,44.000000,13666.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Generacion_Hidroelectrica_2018,,True,16,55.714991,49.000000,14259.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:UEPS2,,True,16,0.558532,33.000000,14282.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Gen_Ais_2019,,True,16,134.356828,51.000000,14617.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Gen_Ais_2020,,True,16,134.356828,51.000000,14627.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_20170428,,True,16,37.087444,42.000000,15263.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Gen_Ais_2023,,True,16,129.270903,48.000000,15283.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Gen_Ais_2021,,True,16,134.356828,50.000000,15390.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_20171103_2,,True,16,37.799501,45.000000,15426.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_20250131,,True,16,40.044571,47.000000,15924.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_20260304,,True,16,40.044571,47.000000,15924.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:subestaciones_WGS84,,True,16,1.296574,57.000000,16097.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_20180416,,True,16,40.790503,52.000000,16536.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Lin_constr_2017,,True,16,35.199720,11.000000,16551.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_20230801,,True,16,40.044571,50.000000,16940.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_20240404,,True,16,40.044571,50.000000,16940.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_20190416,,True,16,40.790503,53.000000,17214.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_20210303,,True,16,40.772419,53.000000,17214.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_202105055,,True,16,40.772419,53.000000,17267.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_20200212,,True,16,40.772419,54.000000,17539.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_20220302,,True,16,43.213221,55.000000,17919.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_20211223,,True,16,43.213221,56.000000,18245.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_20220808,,True,16,43.213221,55.000000,19085.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gen_sin_20221208,,True,16,43.213221,55.000000,19085.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:GUARACACHI_MT_2018,,True,16,0.571918,71.000000,21357.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:BELGICA_URUBO,,True,16,0.008271,57.000000,21364.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:WARNES_LABELGICA,,True,16,0.006459,71.000000,23231.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:WARNES_BELGICA,,True,16,0.006006,69.000000,26620.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Comin_sol_240,,True,16,99.773219,93.000000,29221.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:sanjose2,,True,16,0.055035,112.000000,30128.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:caihuasimod,,True,16,0.076520,106.000000,33030.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:caihuasimod0,,True,16,0.076520,106.000000,33136.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CAF_5_Puntos_PH_DAM,,True,16,62.154036,53.000000,34270.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:sts2,,True,16,8.382553,64.000000,35238.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:WARNES_GUARACACHI,,True,16,0.033547,106.000000,35870.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:BELGICA_GUARACACHI,,True,16,0.033547,106.000000,35976.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:VALLEHERMOSO_IRPAIRPA,,True,16,0.055817,129.000000,38390.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:LMTLSC,,True,16,1.825739,122.000000,41041.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Centroide_Microred1,,True,16,110.309626,36.000000,43193.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Potencial_biomasa,,True,16,161.000827,11.000000,58529.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:_1_Nivel_Publico,,True,16,0.044681,136.000000,61309.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Subestaciones_SIN_Feb_2020,,True,16,53.184951,208.000000,61568.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Subestaciones_SIN_May_2021,,True,16,54.203248,214.000000,63344.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Subestaciones_SIN_Mar_2022,,True,16,54.203248,223.000000,66008.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Subestaciones_SIN_Dic_2022,,True,16,58.370047,226.000000,66896.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Subestaciones_SIN_AGO_20230,,True,16,58.370047,226.000000,67122.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Subestaciones_SIN_Dic_20220,,True,16,58.370047,226.000000,67122.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:AT0,,True,16,1.604354,42.000000,68166.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:AT1,,True,16,1.604354,42.000000,68166.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Subestaciones_SIN_MAR_20260,,True,16,54.506604,230.000000,68310.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Transformadores_SistemaVillazon_2019,,True,16,0.468874,225.000000,69660.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:PostesAT_2,,True,16,0.041299,189.000000,69665.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:ENDE_Misicuni_Colca,,True,16,0.003666,233.000000,71671.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:altatension,,True,16,0.894699,234.000000,72774.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:altatension0,,True,16,0.894699,234.000000,73008.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:LMT_VILLAZON,,True,16,0.037595,120.000000,76152.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Subestaciones_SIN_2018,,True,16,52.567528,241.000000,76975.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:_1_Nivel_Poligo,,True,16,0.054053,123.000000,78794.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Subestaciones_SIN_Feb_2019,,True,16,53.184951,246.000000,79556.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:AltaTension,,True,16,1.604354,310.000000,80538.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:beni_localidades,,True,16,21.928238,214.000000,81577.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CAF_3_Puntos_intake_RoR,,True,16,46.242181,147.000000,82937.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CAF_8_Tunel_RoR,,True,16,47.214234,147.000000,83525.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:SistemaLLicaTahua,,True,16,0.610492,1.000000,91196.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CAF_6_Puntos_PH_RoR,,True,16,46.452576,147.000000,92728.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Trafos_DOn_Diego,,True,16,1.535115,420.000000,95088.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:WARNES_BRECHAS,,True,16,0.201630,284.000000,108829.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CARRASCO_WARNES,,True,16,,359.000000,113803.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Poten_hidrico,,True,16,161.000827,5.000000,113949.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CARRASCO_BELGICA,,True,16,,359.000000,114162.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CARRASCO_WARNES0,,True,16,,359.000000,114162.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CARRASCO_BELGICA0,,True,16,,359.000000,114521.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CARRASCO_BELGICA1,,True,16,,359.000000,114521.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:beni_barrios,,True,16,3.747337,162.000000,117158.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:SolitudesSFV_15,,True,16,75.887528,458.000000,151048.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:LineaPorco,,True,16,0.074330,162.000000,152215.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:LineaAT_2,,True,16,0.041629,188.000000,176118.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:LMTPunutuma,,True,16,0.565639,289.000000,196000.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Sist_lapaz,,True,16,6.933869,71.000000,209848.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Sist_lapaz0,,True,16,6.933869,71.000000,209919.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Sist_lapaz1,,True,16,6.933869,71.000000,209919.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:LMT_SistemaVillazon_2019,,True,16,0.471806,350.000000,228550.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:LMT_SistemaVillazon_20190,,True,16,0.471806,350.000000,228900.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:SistemaChayanta,,True,16,0.054239,854.000000,240145.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:beni_proteccion,,True,16,19.041688,684.000000,246787.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:beni_protecciones,,True,16,18.796471,638.000000,259028.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Comunidades_Dpto_Tja,,True,16,6.188739,745.000000,297702.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Comunidades_Dpto_Tarija_2018,,True,16,6.188739,745.000000,321989.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Comunidades_Dpto_Tarija_20180,,True,16,6.188739,745.000000,322734.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Comunidades_Dpto_Tarija_20181,,True,16,6.188739,745.000000,322734.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Comunidades_Dpto_Tarija_20182,,True,16,6.188739,745.000000,322734.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Centroides_EXT_IDTR_PER_III,,True,16,127.811695,688.000000,341661.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:a__02_SFV_Individuales_2025_simpl0,,True,16,104.087503,1073.000000,384134.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Transformadores_Sistema_Urbano_2019,,True,16,0.494903,1421.000000,407543.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Urbano,,True,16,0.115128,1602.000000,445997.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:LMTLipezIISV,,True,16,1.310555,1246.000000,459276.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Bolivia_Noche_2013,,True,16,154.073134,1198.000000,471533.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Comunidades_Dpto_Tarija_2019,,True,16,6.058835,811.000000,525852.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Comunidades_Dpto_Tarija_20190,,True,16,6.058835,811.000000,526663.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Comunidades_Dpto_Tarija_20192,,True,16,6.058835,811.000000,526663.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Comunidades_Dpto_Tarija_20193,,True,16,6.058835,811.000000,526663.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Comunidades_Dpto_Tarija_20191,,True,16,6.058835,817.000000,531540.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:LMT_Urbano,,True,16,0.115128,1739.000000,563436.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20170424,,True,16,48.820385,225.000000,648450.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20171103_2,,True,16,48.820385,236.000000,673686.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20190208_2,,True,16,53.187073,247.000000,704592.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:beni_transformadores,,True,16,19.112126,1516.000000,710398.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20180416_2,,True,16,52.569742,248.000000,713298.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20190416,,True,16,53.187073,256.000000,729754.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20210505,,True,16,54.211900,267.000000,733235.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Trans_Mar_2020,,True,16,54.211900,281.000000,755384.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Trans_Mar_20200,,True,16,54.211900,281.000000,755665.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20200212_,,True,16,53.187073,260.000000,755820.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20210303,,True,16,53.187073,264.000000,763646.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20220808,,True,16,58.424970,284.000000,763790.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20211223,,True,16,54.211900,274.000000,796025.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:beni_trafos,,True,16,18.865550,1444.000000,800265.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:SistemaTorotoro,,True,16,0.130690,2477.000000,835244.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Transformadores_SistemaRural_2019,,True,16,64800.000000,2931.000000,852921.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:LineaCotagaita,,True,16,0.728188,3025.000000,883300.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CER_2017,,True,16,0.425077,1837.000000,908580.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:BOL_roads,,True,16,156.186098,1735.000000,955638.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Bolivia_Noche_2016,,True,16,154.973423,1475.000000,969075.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Ext_soli_24,,True,16,48.599158,20.000000,981232.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:LMT_Yocalla,,True,16,0.287573,56.000000,991502.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:trafo_distribucion,,True,16,1.372282,977.000000,1011390.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Bolivia_Noche_2017,,True,16,156.271886,1806.000000,1037366.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20220810,,True,16,54.558491,286.000000,1188101.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20221208,,True,16,58.424970,288.000000,1194394.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20240404,,True,16,54.558491,289.000000,1197732.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20250131,,True,16,54.558491,291.000000,1198687.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transmision_sin_20260304,,True,16,54.558491,291.000000,1204333.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Linea_Tupiza,,True,16,1.012738,4208.000000,1209379.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:LineaKilpani,,True,16,1.236307,3978.000000,1298419.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:eolico,,True,16,161.363453,61.000000,1351943.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:LMT_Sistema_Urbano_2019,,True,16,0.497317,2320.000000,1364624.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:MunsAFEM,,True,16,12.139928,14.000000,1416108.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:TRANSFORMADORES,,True,16,3.977974,2903.000000,1432921.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:TRANSFORMADORES0,,True,16,3.977974,2903.000000,1435824.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:TRANSFORMADORES1,,True,16,3.977974,2903.000000,1435824.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:MT_EXT_IDTR_PER_III,,True,16,128.609514,1806.000000,1441188.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:gf_rule,,True,16,1.000000,5020.000000,1617444.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:BT_Minired,,True,16,110.801345,4427.000000,1622938.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:solar_2,,True,16,161.363453,17.000000,1846900.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:BOL_water_areas_dcw,,True,16,156.328043,652.000000,1867198.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Line_AT,,True,16,2.651834,1985.000000,2109261.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:SistemaSacaca,,True,16,0.663137,5945.000000,2115231.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:BOL_water_lines_dcw,,True,16,158.939512,3427.000000,2117886.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:AT,,True,16,30260183436.576008,1990.000000,2169100.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Area_Tupiza,,True,16,1.837971,8402.000000,2345838.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Bolivia_Noche_2014,,True,16,153.237752,1129.000000,2349901.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:a__01_extension_red_solicitada_2025,,True,16,99.156151,55.000000,2390377.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:CCTT_Grid_Exten,,True,16,147.490902,8767.000000,2412678.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:PEDIDOS_SFV1,,True,16,,5707.000000,2523635.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:PEDIDOS_SFV0,,True,16,,5707.000000,2546463.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Pedidossfv,,True,16,18.549960,5683.000000,2557350.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:PEDIDOS_SFV,,True,16,,5707.000000,2649189.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:PuntosChuquisaca,,True,16,1.721448,5890.000000,2767122.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:mediatension0,,True,16,40.664238,220.000000,2785200.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Area_Sacaca,,True,16,0.877371,9282.000000,3027788.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:mediatension1,,True,16,40.664238,243.000000,3224027.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Municipios_beni,,True,16,37.157470,19.000000,3302694.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Tranformadores,,True,16,9.410495,2951.000000,3370632.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:puestos_WGS84,,True,16,5.720576,13183.000000,3583139.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:LineaDonDiego,,True,16,1.666480,11612.000000,3664747.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:MunicipiosPEVD,,True,16,143.499414,88.000000,3818989.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Area_Don_Diego,,True,16,1.924998,12910.000000,3880746.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:TRANSFORMADORES2,,True,16,9.475521,3418.000000,4128944.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:SistemaOcuri,,True,16,0.603186,14653.000000,4826698.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:Seguimiento_PER_II_2021_Geo,,True,16,2674.540972,31.000000,4941127.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:areas_operacion_empresas,,True,16,146.370084,240.000000,5014560.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:trafos,,True,16,9.529865,4063.000000,5242083.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:trafos1,,True,16,9.529865,4063.000000,5246146.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:MV_Grid_Exten,,True,16,147.562670,8767.000000,5523210.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transformador,,True,16,40.018222,26594.000000,5781536.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transformador0,,True,16,40.018222,26594.000000,5808130.000000,0,0,False,2026-04-12,,
mhe.geoportal,geonode:transformadores,,True,16,40.640965,28108.000000,6189382.000000,0,0,False,2026-04-12,,
